index,SeqExome_Cp_11p15,SeqExome_Cp_13q14,SeqExome_Cp_13q34,SeqExome_Cp_15q15,SeqExome_Cp_17p13,SeqExome_Cp_19q13,SeqExome_Cp_1q21,SeqExome_Cp_20q13,SeqExome_Cp_21q22,SeqExome_Cp_3q21,SeqExome_Cp_5q31,SeqExome_Cp_7q22,SeqExome_Cp_9q33,SeqExome_Cp_BIRCs,SeqExome_Cp_CDKN2C,SeqExome_Cp_CYLD,SeqExome_Cp_FAM46C,SeqExome_Cp_MYC,SeqExome_Cp_RB1,SeqExome_Cp_TP53,SeqExome_Cp_TRAF2,SeqExome_Cp_TRAF3,SeqExome_Cp_UTX,SeqExome_Cp_13q14_20percent,SeqExome_Cp_13q14_50percent,SeqExome_Cp_13q34_20percent,SeqExome_Cp_13q34_50percent,SeqExome_Cp_17p13_20percent,SeqExome_Cp_17p13_50percent,SeqExome_Cp_BIRCs_20percent,SeqExome_Cp_BIRCs_50percent,SeqExome_Cp_CDKN2C_20percent,SeqExome_Cp_CDKN2C_50percent,SeqExome_Cp_CYLD_20percent,SeqExome_Cp_CYLD_50percent,SeqExome_Cp_FAM46C_20percent,SeqExome_Cp_FAM46C_50percent,SeqExome_Cp_RB1_20percent,SeqExome_Cp_RB1_50percent,SeqExome_Cp_TP53_20percent,SeqExome_Cp_TP53_50percent,SeqExome_Cp_TRAF2_20percent,SeqExome_Cp_TRAF2_50percent,SeqExome_Cp_TRAF3_20percent,SeqExome_Cp_TRAF3_50percent,SeqExome_Cp_UTX_20percent,SeqExome_Cp_UTX_50percent,SeqExome_Cp_11p15_20percent,SeqExome_Cp_11p15_50percent,SeqExome_Cp_15q15_20percent,SeqExome_Cp_15q15_50percent,SeqExome_Cp_19q13_20percent,SeqExome_Cp_19q13_50percent,SeqExome_Cp_1q21_20percent,SeqExome_Cp_1q21_50percent,SeqExome_Cp_20q13_20percent,SeqExome_Cp_20q13_50percent,SeqExome_Cp_21q22_20percent,SeqExome_Cp_21q22_50percent,SeqExome_Cp_3q21_20percent,SeqExome_Cp_3q21_50percent,SeqExome_Cp_5q31_20percent,SeqExome_Cp_5q31_50percent,SeqExome_Cp_7q22_20percent,SeqExome_Cp_7q22_50percent,SeqExome_Cp_9q33_20percent,SeqExome_Cp_9q33_50percent,SeqExome_Cp_MYC_20percent,SeqExome_Cp_MYC_50percent,SeqExome_Cp_Hyperdiploid_Chr_Count,SeqExome_Cp_Hyperdiploid_Call,SeqWGS_Cp_11p15,SeqWGS_Cp_13q14,SeqWGS_Cp_13q34,SeqWGS_Cp_15q15,SeqWGS_Cp_17p13,SeqWGS_Cp_19q13,SeqWGS_Cp_1q21,SeqWGS_Cp_20q13,SeqWGS_Cp_21q22,SeqWGS_Cp_3q21,SeqWGS_Cp_5q31,SeqWGS_Cp_7q22,SeqWGS_Cp_9q33,SeqWGS_Cp_BIRCs,SeqWGS_Cp_CDKN2C,SeqWGS_Cp_CYLD,SeqWGS_Cp_FAM46C,SeqWGS_Cp_MYC,SeqWGS_Cp_RB1,SeqWGS_Cp_TP53,SeqWGS_Cp_TRAF2,SeqWGS_Cp_TRAF3,SeqWGS_Cp_UTX,SeqWGS_Cp_13q14_20percent,SeqWGS_Cp_13q14_50percent,SeqWGS_Cp_13q34_20percent,SeqWGS_Cp_13q34_50percent,SeqWGS_Cp_17p13_20percent,SeqWGS_Cp_17p13_50percent,SeqWGS_Cp_BIRCs_20percent,SeqWGS_Cp_BIRCs_50percent,SeqWGS_Cp_CDKN2C_20percent,SeqWGS_Cp_CDKN2C_50percent,SeqWGS_Cp_CYLD_20percent,SeqWGS_Cp_CYLD_50percent,SeqWGS_Cp_FAM46C_20percent,SeqWGS_Cp_FAM46C_50percent,SeqWGS_Cp_RB1_20percent,SeqWGS_Cp_RB1_50percent,SeqWGS_Cp_TP53_20percent,SeqWGS_Cp_TP53_50percent,SeqWGS_Cp_TRAF2_20percent,SeqWGS_Cp_TRAF2_50percent,SeqWGS_Cp_TRAF3_20percent,SeqWGS_Cp_TRAF3_50percent,SeqWGS_Cp_UTX_20percent,SeqWGS_Cp_UTX_50percent,SeqWGS_Cp_11p15_20percent,SeqWGS_Cp_11p15_50percent,SeqWGS_Cp_15q15_20percent,SeqWGS_Cp_15q15_50percent,SeqWGS_Cp_19q13_20percent,SeqWGS_Cp_19q13_50percent,SeqWGS_Cp_1q21_20percent,SeqWGS_Cp_1q21_50percent,SeqWGS_Cp_20q13_20percent,SeqWGS_Cp_20q13_50percent,SeqWGS_Cp_21q22_20percent,SeqWGS_Cp_21q22_50percent,SeqWGS_Cp_3q21_20percent,SeqWGS_Cp_3q21_50percent,SeqWGS_Cp_5q31_20percent,SeqWGS_Cp_5q31_50percent,SeqWGS_Cp_7q22_20percent,SeqWGS_Cp_7q22_50percent,SeqWGS_Cp_9q33_20percent,SeqWGS_Cp_9q33_50percent,SeqWGS_Cp_MYC_20percent,SeqWGS_Cp_MYC_50percent,SeqWGS_Cp_Hyperdiploid_Chr_Count,SeqWGS_Cp_Hyperdiploid_Call,RNASeq_CCND1_Call,RNASeq_CCND1_TPM,RNASeq_CCND2_Call,RNASeq_CCND2_TPM,RNASeq_CCND3_Call,RNASeq_CCND3_TPM,RNASeq_FGFR3_Call,RNASeq_FGFR3_TPM,RNASeq_MAFA_Call,RNASeq_MAFA_TPM,RNASeq_MAFB_Call,RNASeq_MAFB_TPM,RNASeq_MAF_Call,RNASeq_MAF_TPM,RNASeq_MYC_Call,RNASeq_MYC_TPM,RNASeq_WHSC1_Call,RNASeq_WHSC1_TPM
MMRF_1354,-0.014499999999999999,-0.0555,0.0125,0.283,-0.001,0.0695,0.043500000000000004,0.006,0.295,0.2715,0.276,0.26149999999999995,0.30350000000000005,-0.0375,0.0095,-0.0035,-0.006,-0.035500000000000004,-0.0555,-0.001,0.351,-0.003999999999999998,-0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,3.5,0.5,0.008,0.013000000000000001,0.0,0.5770000000000001,0.004,0.18,0.01,-0.005,0.5770000000000001,0.57,0.565,0.581,0.58,0.012,0.015,-0.004,-0.14800000000000002,0.003,0.018000000000000002,0.004,0.5760000000000001,0.006999999999999999,-0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,1.3997,0.0,14.6038,0.0,30.241999999999997,0.0,0.00487245,0.0,0.0,0.0,0.5872890000000001,0.0,0.228594,0.0,100.162,0.0,6.3685599999999996
MMRF_1355,-0.021666666666666667,-0.437,0.03166666666666667,0.18899999999999997,0.075,0.349,0.247,0.04066666666666667,0.026333333333333337,-0.015333333333333332,0.12066666666666664,-0.12333333333333334,0.1583333333333333,-0.17,0.034,0.029333333333333333,-0.043666666666666666,0.07033333333333334,-0.437,0.075,0.3793333333333333,0.055333333333333325,-0.05066666666666667,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,2.0,0.3333333333333333,0.025,-0.44449999999999995,-0.0345,0.28700000000000003,-0.035,0.1085,0.262,-0.017,-0.009000000000000001,0.031000000000000003,0.306,-0.009000000000000001,0.30650000000000005,0.021500000000000002,-0.0125,-0.018000000000000002,-0.0045000000000000005,0.013499999999999998,-0.44449999999999995,-0.035,0.30650000000000005,-0.014000000000000002,-0.018500000000000003,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.5,0.0,14.6387,0.0,6.29814,0.0,28.322,0.0,0.195049,0.0,0.0187481,0.0,0.329692,0.0,0.251396,0.0,24.2344,0.0,6.2980199999999975
MMRF_1356,-0.053,-1.1540000000000001,0.016,-0.032,0.022000000000000002,0.07200000000000001,0.597,0.021,-0.012,-0.001,-0.051,-0.183,0.54,-0.146,-0.161,-0.075,-0.205,-0.059000000000000004,-1.734,0.022000000000000002,0.628,-0.953,-0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.011000000000000001,-0.997,-0.015,-0.005,-0.006999999999999999,0.005,0.5820000000000001,-0.01,-0.002,0.003,-0.004,-0.003,0.583,-0.009000000000000001,-0.012,-0.015,0.006999999999999999,0.001,-0.992,-0.006999999999999999,0.574,-0.993,0.16899999999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10304300000000001,0.0,17.7324,0.0,3.8875300000000004,0.0,0.07701219999999999,0.0,0.00548978,0.0,0.0706807,0.0,0.0951867,0.0,0.132661,0.0,14.2625
MMRF_1358,-0.004,0.002,-0.025,0.5489999999999999,-0.045,0.535,-0.039,-0.044000000000000004,-0.021,0.561,0.57,0.003,0.565,0.035,-0.016,-0.026000000000000002,-0.364,0.003,0.01,-0.045,0.519,-0.032,-0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.025,-0.008,-0.008,0.583,0.006999999999999999,0.581,0.02,0.031,0.022000000000000002,0.58,0.5920000000000001,-0.003,0.595,0.028999999999999998,0.027999999999999997,0.022000000000000002,-0.348,-0.005,-0.008,0.006999999999999999,0.595,0.012,-0.9109999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,13.0551,0.0,0.290163,0.0,17.4011,0.0,0.0210136,0.0,0.0,0.0,0.510534,0.0,0.747168,0.0,26.13,0.0,4.5149099999999995
MMRF_1359,0.023,-1.01,-0.035,0.009000000000000001,0.036000000000000004,0.053,0.647,0.031,0.001,0.005,0.018000000000000002,0.042,0.011000000000000001,-0.09699999999999999,-0.013000000000000001,-0.03,-0.002,-0.037000000000000005,-4.7,0.036000000000000004,0.013999999999999999,0.006,-1.021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034,-1.0590000000000002,-0.049,0.002,-0.012,0.005,0.5870000000000001,-0.006,0.002,-0.015,-0.008,-0.035,0.019,-0.051,-0.021,-0.012,0.006,-0.017,-5.398,-0.012,0.019,0.023,-1.036,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150199,0.0,4.22513,0.0,6.95909,1.0,6.690589999999999,0.0,0.00608843,0.0,1.09602,0.0,1.2438200000000001,0.0,0.273975,1.0,390.11800000000005
MMRF_1360,0.18702190721649498,-0.43832388316151255,-0.36694673539518896,0.3349259020618558,-0.04314207474226802,0.29714400773195876,0.21078490120274906,-0.0208540592783505,0.11872766323024055,0.21239819587628872,0.2280018256013747,0.17852545103092796,0.3321000859106528,0.14674398625429552,-0.1406484106529212,-0.21738520189003446,-0.15928286082474263,0.061076567869415885,-0.4566183419243989,-0.045968749999999975,0.34081003006872823,-0.16522100515463928,-0.2069565077319589,0.5109536082474226,0.45489690721649484,0.424828178694158,0.38165807560137455,0.10352233676975944,0.08054123711340207,0.047465635738831606,0.030283505154639175,0.14239690721649484,0.10223367697594503,0.2345360824742268,0.1986683848797251,0.21284364261168384,0.1608676975945017,0.5109536082474226,0.4497422680412371,0.10481099656357387,0.0818298969072165,0.017719072164948453,0.007731958762886598,0.18062714776632305,0.1593642611683849,0.23324742268041238,0.1999570446735395,0.36426116838487976,0.33784364261168387,0.5139604810996564,0.4875429553264605,0.5268470790378007,0.49806701030927836,0.3795103092783505,0.33612542955326463,0.04896907216494845,0.03865979381443299,0.24484536082474226,0.22422680412371135,0.4332044673539519,0.41065292096219935,0.4557560137457045,0.42912371134020616,0.3638316151202749,0.3290378006872852,0.5732388316151202,0.541881443298969,0.16494845360824742,0.13788659793814434,3.5249140893470785,0.5055841924398626,0.5589999999999999,-1.251,-0.997,0.968,0.017,0.5710000000000001,0.004,0.017,0.015,0.556,0.518,0.528,0.982,0.512,0.013000000000000001,-0.002,-0.011000000000000001,-0.025,-0.993,0.017,0.982,0.027999999999999997,0.09699999999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,18.0556,0.0,0.0231077,0.0,2.23927,0.0,0.010344200000000001,0.0,0.0222701,0.0,1.26657,0.0,4.40905,0.0,27.8377,0.0,5.1636
MMRF_1361,-0.006,-0.993,-0.9640000000000001,-0.006,-0.002,-0.001,0.97,-0.004,-0.012,-0.012,-0.01,-0.013000000000000001,-0.006,-0.012,-0.017,-0.006,-0.024,-0.006999999999999999,-0.993,-0.002,0.005,-0.982,-0.012,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000003,-0.9420000000000001,-0.973,0.01,-0.013000000000000001,-0.017,1.01,-0.002,0.026000000000000002,0.004,0.027000000000000003,0.043,0.011000000000000001,0.022000000000000002,0.036000000000000004,-0.001,0.025,0.054000000000000006,-0.9420000000000001,-0.013000000000000001,0.011000000000000001,-1.004,-1.078,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145656,0.0,23.092,0.0,7.8342,1.0,5.279,0.0,0.018401499999999998,0.0,0.261141,0.0,0.143256,0.0,75.9418,1.0,364.089
MMRF_1364,0.18702190721649498,-0.43832388316151255,-0.36694673539518896,0.3349259020618558,-0.04314207474226802,0.29714400773195876,0.21078490120274906,-0.0208540592783505,0.11872766323024055,0.21239819587628872,0.2280018256013747,0.17852545103092796,0.3321000859106528,0.14674398625429552,-0.1406484106529212,-0.21738520189003446,-0.15928286082474263,0.061076567869415885,-0.4566183419243989,-0.045968749999999975,0.34081003006872823,-0.16522100515463928,-0.2069565077319589,0.5109536082474226,0.45489690721649484,0.424828178694158,0.38165807560137455,0.10352233676975944,0.08054123711340207,0.047465635738831606,0.030283505154639175,0.14239690721649484,0.10223367697594503,0.2345360824742268,0.1986683848797251,0.21284364261168384,0.1608676975945017,0.5109536082474226,0.4497422680412371,0.10481099656357387,0.0818298969072165,0.017719072164948453,0.007731958762886598,0.18062714776632305,0.1593642611683849,0.23324742268041238,0.1999570446735395,0.36426116838487976,0.33784364261168387,0.5139604810996564,0.4875429553264605,0.5268470790378007,0.49806701030927836,0.3795103092783505,0.33612542955326463,0.04896907216494845,0.03865979381443299,0.24484536082474226,0.22422680412371135,0.4332044673539519,0.41065292096219935,0.4557560137457045,0.42912371134020616,0.3638316151202749,0.3290378006872852,0.5732388316151202,0.541881443298969,0.16494845360824742,0.13788659793814434,3.5249140893470785,0.5055841924398626,0.0,-1.311,-0.772,0.006,-0.9520000000000001,-0.005,-0.9590000000000001,-0.9490000000000001,0.011000000000000001,0.008,-0.024,-0.053,-0.012,-0.006999999999999999,-0.99,-5.506,-0.99,-0.96,-0.976,-0.9520000000000001,-0.012,-0.981,0.02,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05987,0.0,0.11404500000000001,0.0,15.6906,0.0,0.0437103,0.0,0.109043,0.0,0.77885,0.0,0.399167,0.0,14.2965,0.0,24.3501
MMRF_1365,0.0,-0.057,-0.031,-0.038,0.048,0.048,0.064,0.021,-0.026000000000000002,-0.012,-0.008,0.019,0.039,-0.002,0.025,0.019,0.064,-0.040999999999999995,-0.035,0.048,0.039,0.054000000000000006,-0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,-0.013000000000000001,0.001,0.002,-0.005,0.024,-0.004,-0.003,0.003,0.008,0.006999999999999999,0.025,0.005,0.002,-0.016,0.024,-0.006,0.005,0.002,0.026000000000000002,0.005,-0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,450.19,0.0,0.0,0.0,92.2959,0.0,0.0694715,0.0,0.0,0.0,0.162037,0.0,1.2613,0.0,24.7815,0.0,10.1179
MMRF_1371,0.18702190721649498,-0.43832388316151255,-0.36694673539518896,0.3349259020618558,-0.04314207474226802,0.29714400773195876,0.21078490120274906,-0.0208540592783505,0.11872766323024055,0.21239819587628872,0.2280018256013747,0.17852545103092796,0.3321000859106528,0.14674398625429552,-0.1406484106529212,-0.21738520189003446,-0.15928286082474263,0.061076567869415885,-0.4566183419243989,-0.045968749999999975,0.34081003006872823,-0.16522100515463928,-0.2069565077319589,0.5109536082474226,0.45489690721649484,0.424828178694158,0.38165807560137455,0.10352233676975944,0.08054123711340207,0.047465635738831606,0.030283505154639175,0.14239690721649484,0.10223367697594503,0.2345360824742268,0.1986683848797251,0.21284364261168384,0.1608676975945017,0.5109536082474226,0.4497422680412371,0.10481099656357387,0.0818298969072165,0.017719072164948453,0.007731958762886598,0.18062714776632305,0.1593642611683849,0.23324742268041238,0.1999570446735395,0.36426116838487976,0.33784364261168387,0.5139604810996564,0.4875429553264605,0.5268470790378007,0.49806701030927836,0.3795103092783505,0.33612542955326463,0.04896907216494845,0.03865979381443299,0.24484536082474226,0.22422680412371135,0.4332044673539519,0.41065292096219935,0.4557560137457045,0.42912371134020616,0.3638316151202749,0.3290378006872852,0.5732388316151202,0.541881443298969,0.16494845360824742,0.13788659793814434,3.5249140893470785,0.5055841924398626,0.20643187014174663,-0.4338111568358486,-0.3675058299039779,0.3532872656607227,-0.04910253772290813,0.29640957933241857,0.22583790580704144,-0.01140066300868769,0.13378943758573375,0.2342371970736166,0.2534599908550525,0.20149554183813448,0.35149714220393236,0.18982373113854561,-0.1138664148351648,-0.2289179240969363,-0.14427343392775488,0.0650824150596878,-0.4440106310013716,-0.048914491758241786,0.3538992673992676,-0.21903692272519446,-0.26027438742487347,0.5082304526748971,0.4615912208504801,0.4272976680384088,0.39026063100137176,0.11591220850480109,0.08367626886145405,0.03909465020576132,0.027434842249657063,0.144718792866941,0.10356652949245541,0.24348422496570646,0.20896204846822133,0.20713305898491083,0.15775034293552812,0.49382716049382713,0.4513031550068587,0.11454046639231824,0.08367626886145405,0.004801097393689987,0.0006858710562414266,0.19135802469135801,0.1646090534979424,0.3401920438957476,0.3045267489711934,0.3662551440329218,0.34910836762688613,0.5185185185185185,0.5009144947416553,0.5363511659807956,0.5077732053040696,0.3895747599451303,0.34910836762688613,0.051668952903520804,0.044352994970278926,0.2503429355281207,0.23593964334705075,0.4410150891632373,0.4227251943301326,0.46296296296296297,0.44878829446730684,0.3731138545953361,0.3497942386831276,0.5850480109739369,0.5569272976680384,0.1579789666209419,0.12322816643804298,3.5852766346593503,0.5212620027434842,0.0,28.201,0.0,0.0,0.0,13.425,0.0,0.00666425,0.0,0.0217513,0.0,0.21563600000000002,0.0,0.0897364,0.0,133.29399999999998,0.0,6.11988
MMRF_1373,0.18702190721649498,-0.43832388316151255,-0.36694673539518896,0.3349259020618558,-0.04314207474226802,0.29714400773195876,0.21078490120274906,-0.0208540592783505,0.11872766323024055,0.21239819587628872,0.2280018256013747,0.17852545103092796,0.3321000859106528,0.14674398625429552,-0.1406484106529212,-0.21738520189003446,-0.15928286082474263,0.061076567869415885,-0.4566183419243989,-0.045968749999999975,0.34081003006872823,-0.16522100515463928,-0.2069565077319589,0.5109536082474226,0.45489690721649484,0.424828178694158,0.38165807560137455,0.10352233676975944,0.08054123711340207,0.047465635738831606,0.030283505154639175,0.14239690721649484,0.10223367697594503,0.2345360824742268,0.1986683848797251,0.21284364261168384,0.1608676975945017,0.5109536082474226,0.4497422680412371,0.10481099656357387,0.0818298969072165,0.017719072164948453,0.007731958762886598,0.18062714776632305,0.1593642611683849,0.23324742268041238,0.1999570446735395,0.36426116838487976,0.33784364261168387,0.5139604810996564,0.4875429553264605,0.5268470790378007,0.49806701030927836,0.3795103092783505,0.33612542955326463,0.04896907216494845,0.03865979381443299,0.24484536082474226,0.22422680412371135,0.4332044673539519,0.41065292096219935,0.4557560137457045,0.42912371134020616,0.3638316151202749,0.3290378006872852,0.5732388316151202,0.541881443298969,0.16494845360824742,0.13788659793814434,3.5249140893470785,0.5055841924398626,0.20643187014174663,-0.4338111568358486,-0.3675058299039779,0.3532872656607227,-0.04910253772290813,0.29640957933241857,0.22583790580704144,-0.01140066300868769,0.13378943758573375,0.2342371970736166,0.2534599908550525,0.20149554183813448,0.35149714220393236,0.18982373113854561,-0.1138664148351648,-0.2289179240969363,-0.14427343392775488,0.0650824150596878,-0.4440106310013716,-0.048914491758241786,0.3538992673992676,-0.21903692272519446,-0.26027438742487347,0.5082304526748971,0.4615912208504801,0.4272976680384088,0.39026063100137176,0.11591220850480109,0.08367626886145405,0.03909465020576132,0.027434842249657063,0.144718792866941,0.10356652949245541,0.24348422496570646,0.20896204846822133,0.20713305898491083,0.15775034293552812,0.49382716049382713,0.4513031550068587,0.11454046639231824,0.08367626886145405,0.004801097393689987,0.0006858710562414266,0.19135802469135801,0.1646090534979424,0.3401920438957476,0.3045267489711934,0.3662551440329218,0.34910836762688613,0.5185185185185185,0.5009144947416553,0.5363511659807956,0.5077732053040696,0.3895747599451303,0.34910836762688613,0.051668952903520804,0.044352994970278926,0.2503429355281207,0.23593964334705075,0.4410150891632373,0.4227251943301326,0.46296296296296297,0.44878829446730684,0.3731138545953361,0.3497942386831276,0.5850480109739369,0.5569272976680384,0.1579789666209419,0.12322816643804298,3.5852766346593503,0.5212620027434842,1.0,708.4839999999997,0.0,0.0259997,0.0,7.65677,0.0,0.0723321,0.0,0.016175,0.0,0.536238,0.0,0.325991,0.0,1.16739,0.0,15.6721
